442.3585728310088,156.95357629102318,944.684234424811,454.81274929313963,7.7490544213828505,153.79218503770662,54.89280159869363,557.2396978257107,684.4256441268114,445.13364864063885,100
443.35060081230483,159.49518320395677,941.9762960767498,447.06653979994053,564.0867992788244,150.49252301328497,49.94488665494779,548.9342115491999,245.64007443439795,441.5190634366653,100
451.96836977853496,161.2697191939824,942.3336869327651,448.8887418911679,486.3009395166961,159.09347369738313,48.77003948838047,552.482092306643,467.6188482807252,441.6303442134911,100
436.27882902209467,158.7301846708042,944.2848370874278,448.07938267035115,499.7607758615653,160.91860041022653,54.379836324824026,557.6653173971857,749.8259519500247,437.7594724532765,100
432.39323010473237,158.52522148795398,943.4714038366579,446.9495792215054,310.33475430823773,155.4097352810991,64.42912229649369,568.4280149840076,646.0467665553173,447.8505709960873,100
444.0756296461233,156.32064660007615,941.1113285277713,453.32721047617423,424.8031208156688,154.65963187060797,49.710236565961694,563.9834512316678,108.13504522891793,436.5451657660662,100
454.50635217450207,155.4088686001666,947.1059812439503,451.8709517934013,782.0766473507641,157.6465804051869,60.05280332015376,555.2570533931953,590.6366454771216,441.796466856433,100
431.2831406788039,154.72576759243816,949.0369909432974,444.2976316135988,790.156031093934,155.22686778103645,68.92120075316915,562.1154611318029,452.4987374630307,435.68299161401956,100
416.90171579601355,161.33156409084177,947.1349335709523,444.87277483714865,132.0899944480697,157.14727650072766,67.48566176511,561.0990337028289,126.56545858295287,439.21672921479757,100
435.720968947465,153.87491195867443,948.9688847849774,451.8016559967337,371.07443527900506,149.62193986254906,69.2153066904619,568.9203244388691,213.31271598275015,442.6007364837689,100
439.72726750957185,151.38102670366945,947.1732317941517,439.0526776379483,956.6357395105493,149.33322292039514,58.52075518046677,563.0426065145911,261.221028775916,440.85214060988795,100
440.49937967678596,149.37425712475434,941.7922636306719,461.4218833749207,236.64919715340017,159.95109480116338,57.952633833629335,559.0469489829862,139.6318809867233,443.27949901572214,100
439.1571128057438,165.49050387545515,943.5643911316669,456.8060444698807,664.3792184469786,157.53888976893614,48.17547754746238,549.4147692260123,32.53065890661655,453.29575970122494,100
423.9077763802131,156.41320157945236,951.0729890034698,442.9470468360746,12.682581798607817,150.30038138479128,76.39881338100525,562.7176863827839,436.76937110671764,449.0981013824577,100
425.96393486433664,154.11890158944087,945.803724018194,449.98772076879123,153.77647303582953,155.36599719517696,77.98496972915837,574.6976494794453,522.988306401055,445.4803276785777,100
449.37603937903,149.98756830219608,946.6045832883985,455.24346679413657,849.8027606747809,146.32948219142085,48.40871900029674,550.8981323016064,713.7776060906708,446.50168451305416,100
445.1204903459416,152.39442254263554,953.7185146964356,450.279236567326,672.8563229278819,152.38090942812133,48.218173168759975,547.6765335078305,657.7694633080913,442.94873816759264,100
433.76532479489435,158.53279859051753,949.4727061351306,461.0478320041808,970.4338385749935,158.57724691573023,51.22327458044211,551.4122163247897,336.1110697771936,449.8706348825753,100
426.5001991673428,148.89688878667235,953.9589995081201,448.5773557460815,772.6148163894611,145.9948517376808,69.20943781526509,565.2334285402097,547.3208122262097,442.7157641369836,100
441.4007388843985,152.96275293199085,939.4254661336668,452.5969611506161,904.3389167288943,157.01740726223076,50.69941503163505,554.339977314801,653.1961691382108,433.8474047683669,100
